id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21479070,Vv家離各大百貨很近捷運8分鐘內到住家繁華中取靜市中心各種餐廳小吃皆有方便,106482733,Vivian,,大安區,25.038716043049988,121.5428096177457,Private room,1389,2,4,2018-04-30,0.36,3,311
21487135,☆北歐風2~5人房 ☆30secs XimenMRT☆ Cozy Apt 西門町,28103867,Henry,,萬華區,25.04134577466708,121.50727316628318,Entire home/apt,1358,1,11,2018-09-22,0.95,18,145
21491932,Quiet Apt with Easy Parking In Front of Taipei 101,2716847,Ray & Adam,,信義區,25.03285127157988,121.56483745130501,Entire home/apt,3705,2,33,2018-11-10,2.56,4,57
21494012,靠近MRT 台大/師大/國小/幼稚園/古亭菜市場/ 全聯/ 7-11/ 台北短期月租 /附wifi,19216347,心誠,,大安區,25.021386368992463,121.53110048882448,Entire home/apt,1945,30,1,2018-07-31,0.25,48,318
21497023,Close to 101,24890184,Jorge,,大安區,25.033753147580853,121.55428158698776,Private room,2007,5,0,,,3,365
21498268,芝山捷運站MRT 1min / 简约风格 / 台北士林夜市 / 附早餐 / Breakfast,32174822,Boch,,士林區,25.102942382571253,121.52176609569935,Private room,988,1,17,2018-08-20,1.48,2,64
21505339,雙鋪間,60958488,北車館,,中正區,25.044787347848942,121.51667409936456,Private room,1050,1,1,2018-10-30,1,9,74
21505507,Room in big apartment,24890184,Jorge,,大安區,25.03418487126835,121.55631224878378,Private room,2995,5,1,2018-01-01,0.09,3,365
21505613,2 rooms close to 101,24890184,Jorge,,大安區,25.034954566615962,121.55656730917244,Private room,5001,5,0,,,3,365
21505628,"景觀豪華公寓(7樓)適合4-8人住宿,搭車5分鐘到101大樓,,室內180平方公尺大空間",70103459,Jenny,,信義區,25.037325569335533,121.5845361403921,Entire home/apt,15806,1,6,2018-10-23,0.65,9,326
21506368,"花園景觀豪華公寓(2樓),搭車5分鐘到101大樓,步行10分鐘到捷運站站,室內180平方公尺大空間",70103459,Jenny,,信義區,25.03731995039449,121.5829286421885,Entire home/apt,13800,1,18,2018-10-19,1.50,9,274
21507854,Apartment Near Taipei Arena Center,156281330,Anan,,松山區,25.057127929489038,121.55427743407063,Entire home/apt,2809,1,13,2018-08-18,1.03,4,0
21509246,大安區近NTU台大 /NTNU 師大 走到捷運MRT3分鐘 師大商圈5分鐘 生活便利,19216347,心誠,,大安區,25.022941401941125,121.52904727284354,Entire home/apt,2099,21,0,,,48,318
21510723,Come Inn Taipei IV 雙人房,4901847,Come Inn Taipei,,中山區,25.05102692215709,121.5310125957913,Private room,1976,3,1,2018-10-19,0.75,19,361
21514633,373雙3 一楼套房  離捷運站走路4.5分鐘 舒適2-4人房 台北 永和 永安捷运2,30155556,龍,,萬華區,25.040210698976633,121.50646221026136,Private room,1081,1,1,2018-03-25,0.12,13,164
21514901,Come Inn Taipei IV 雙層床,4901847,Come Inn Taipei,,中山區,25.05047508473205,121.53051865581942,Private room,1266,1,1,2018-10-07,0.58,19,363
21515645,Come Inn Taipei IV 三人房,4901847,Come Inn Taipei,,中山區,25.04980837404309,121.53089041499108,Private room,2285,3,0,,,19,365
21515766,Come Inn Taipei IV 四人房,4901847,Come Inn Taipei,,中山區,25.04998357693706,121.53118226704308,Private room,2995,3,2,2018-11-12,1.50,19,364
21520529,士林 優遊天母  香榭房 6人房 - 基本3人入住 (家庭旅遊 - 房間機能完整) / 深度旅遊首選,132394248,兔子窩,,士林區,25.109845909493075,121.53263962025176,Private room,988,1,14,2018-11-25,1.06,2,169
21520761,｢甘宿8號｣唭哩岸捷運站旁 / 50坪(160平米) 2樓+3樓,45333088,二小姐,,北投區,25.11847605535161,121.50515778540654,Entire home/apt,2902,2,7,2018-06-10,0.55,1,359
21521547,士林 優遊天母 雅筑房 6人房 -基本3人入住 (家庭旅遊 - 房間機能完整)  / 深度旅遊首選,132394248,兔子窩,,士林區,25.10771500847929,121.53424484542532,Private room,988,1,12,2018-10-15,0.95,2,173
21521985,"#5Gonggua New Apartment(MRT2mint,NTU,WIFI)",79989726,Amy,,中正區,25.015199913849308,121.53287866287188,Entire home/apt,1760,1,39,2018-11-12,3.11,8,216
21524292,LANTERN FESTIVAL Celebration!狗年旺旺Go!高雅客房101 Family,152669072,Lisa 莉莎唯爾,,信義區,25.028839280304652,121.56233523499323,Private room,1297,2,9,2018-04-08,0.72,2,55
21532994,Cozy Loft 2 min walk to MRT 溫馨乾淨小套房(捷運中山站步行2分鐘),18699758,Lucy,,大同區,25.052204120056274,121.51709765269503,Entire home/apt,1852,1,83,2018-11-13,6.42,2,311
21533400,賞燈會 FUN台北 慶元宵!高CP值休閒文青客房Casual-101 Family,152669072,Lisa 莉莎唯爾,,信義區,25.029529717421166,121.5620641732914,Private room,1081,2,6,2018-04-24,0.51,2,55
21534210,MRT台北車站#馨樂#2-4人房,39528362,Kim & Louis,,中正區,25.046166565590827,121.51639170121146,Entire home/apt,2007,1,9,2018-05-17,0.78,12,3
21551937,MRT Xinyi Anhe Station信義安和站單身房間(浴室共用)KC3,100352253,凱莉,,大安區,25.03333396011624,121.55635877610008,Private room,648,2,16,2018-11-04,1.40,6,165
21552344,[Super Host] F House@ 2B2B/100m²/Newly 新設計の家,104979863,Frank,,信義區,25.03314639116688,121.56235583023775,Entire home/apt,3736,4,8,2018-09-05,0.62,2,46
21552847,The location is at two MRT line crossover room#Y3,10007698,Kiki,,中山區,25.054132842588263,121.53498441601226,Entire home/apt,1852,2,48,2018-11-14,3.74,19,57
21553726,The location is at two MRT line crossover room#Y2,10007698,Kiki,,中山區,25.051757082748974,121.53397705892019,Entire home/apt,1852,2,34,2018-11-14,2.64,19,40
21555543,『台北101高級整層包棟』5-12人/Taipei 101 MRT Superior House,24388398,Debra,,信義區,25.030102783560555,121.5631483080012,Entire home/apt,5495,1,27,2018-11-10,2.13,12,314
21559219,Taipei station Apartmento Beige,131013261,Ni,,中正區,25.04756177297971,121.51658563092069,Private room,1513,2,2,2018-09-24,0.58,3,73
21559606,"Love Taipei A愛台北/捷運忠孝復興站/九份,機場直達巴士/住1-2人/獨立衛浴",115798819,在家 At Home,,大安區,25.042006040962406,121.54425479018477,Private room,895,1,57,2018-11-11,4.37,64,77
21559813,"Love Taipei B愛台北/捷運忠孝復興站/九份,機場直達巴士/住1-2人/獨立衛浴",115798819,在家 At Home,,大安區,25.04193842660308,121.5439425961294,Private room,895,1,57,2018-11-05,4.37,64,80
21559966,"Love Taipei C愛台北/捷運忠孝復興站/九份,機場直達巴士/住1-2人/獨立衛浴",115798819,在家 At Home,,大安區,25.041744506718228,121.54233714847258,Private room,895,1,52,2018-11-03,3.99,64,60
21560026,"Love Taipei D愛台北/捷運忠孝復興站/九份,機場直達巴士/住1-2人/獨立衛浴",115798819,在家 At Home,,大安區,25.042833566955917,121.54238358832099,Private room,895,1,34,2018-10-21,2.62,64,73
21561990,西門町 Ximending MRT時尚陽台房2~4人~全新質感裝潢~西門站3分~新大樓電梯~戀戀巴黎,122603082,Ben,,萬華區,25.041976765609885,121.50619420271991,Entire home/apt,1513,2,88,2018-11-20,7.08,7,299
21564687,台北市悠哉悠哉有兩貓的電梯景觀10樓(房源日期請與屋主聯繫),44922599,Bette,,文山區,24.989982673185295,121.55174795682383,Entire home/apt,1451,2,0,,,2,177
21568771,台北北投全新裝潢頂級渡假會館三房@溫泉@淡水@陽明山@八里左岸-楝渼LienMei Homestay,65293390,建輝kenny,,北投區,25.135089828109813,121.50492480739527,Entire home/apt,3303,1,28,2018-11-17,2.28,1,103
21570095,寧夏夜市旁 電梯2-3人房 步行中山捷運6分鐘 近台北車站 西門町 迪化老街 機場捷運,36500312,Wang,,大同區,25.05478587575068,121.51446483477064,Entire home/apt,988,2,25,2018-11-12,2.21,9,136
21570354,全新第一手近北門北車生活便利精華商圈,156776804,Mita,,大同區,25.053085167632037,121.5119489989294,Private room,494,31,0,,,3,72
21576983,大安森林公園 捷運3分鐘| 精緻雙人套房,156494226,Christine,,大安區,25.035771648391783,121.53528723086151,Private room,2593,7,0,,,1,358
21578051,【幸福的家 happiness】溫馨 4人房｡新房源/開幕房租優惠/捷運5分鐘/西門首選,21197641,Dabao,,萬華區,25.044383862424866,121.50475078377904,Private room,1791,2,47,2018-11-20,3.71,8,281
21578947,"近世貿101,vencat鄉村,舒適四人房",43508743,Vencat,,信義區,25.030535525557557,121.56139813048384,Private room,1111,1,28,2018-10-08,2.16,8,335
21583171,Near NTU and  NTNU and MRT.3 be 2br and 5beds,19216347,心誠,,大安區,25.020984698117715,121.52953821696107,Entire home/apt,1297,28,0,,,48,318
21584643,雙鋪間,82795008,西門館,,萬華區,25.047041875105776,121.50614499140242,Private room,1451,1,1,2018-04-10,0.13,1,176
21589671,古亭MRT走路2分鍾 精緻小屋 近台大 師大夜市 靜巷 一樓免爬樓梯,98328175,昭如,,中正區,25.025310162051795,121.52133250855692,Private room,803,1,68,2018-11-12,5.56,10,327
21593245,〠Just@Room 3 Taipei Station MRT Exit M6  2~6 pax,51651678,Alex,,中正區,25.046587147928673,121.51582910744636,Entire home/apt,1914,1,64,2018-11-12,5.26,4,105
21596149,月租套房~電梯雅緻單人套房.獨立衛浴+廚房.捷運民權西路站走路6分鐘.,51274427,Sally,,中山區,25.064609068986965,121.5218550198123,Private room,710,30,0,,,3,84
21598660,BeUR Room3304@AIIT/Neihu MRT/BiHu Trail 8㎡,72270787,Fang Chun,,內湖區,25.08774335481589,121.59175060322337,Private room,494,1,49,2018-11-21,4.12,4,349
21600712,Deluxe apartment 2 mins MRT 时尚公寓2分钟到地铁站 2 rooms,20897954,Lynn,,大安區,25.04195868525307,121.55090204288652,Entire home/apt,3890,1,36,2018-10-22,2.87,8,189
21601309,Love Taipei T2愛台北/2 Rooms房/Taipei 101/捷運市政府站/住2-6人,115798819,在家 At Home,,信義區,25.042220797109874,121.56393549283885,Entire home/apt,1327,1,36,2018-11-04,2.78,64,67
21603663,East Taipei~One double bed+one sofa bed for 4 ppl,8043901,Ren,,大安區,25.04381011884281,121.5487069516452,Entire home/apt,1698,2,42,2018-11-19,3.37,5,145
21604046,"Cozy Studio in prime location, DUNHUA, SUN YAT SEN",157140931,Ahui,,大安區,25.041878543280106,121.55370003086664,Entire home/apt,1482,1,31,2018-11-11,2.40,1,71
21604954,"Taipei 全新歐風4人房 , Ximen MRT 5分鐘近士林､饒河､寧夏夜市 2~5人",72921524,Eric,,萬華區,25.044689220136277,121.50258009635971,Private room,988,2,9,2018-09-30,0.73,16,0
21606341,The location is at two MRT line crossover room#Y1,10007698,Kiki,,中山區,25.053062320227518,121.53213155357945,Entire home/apt,1698,2,20,2018-11-09,1.55,19,59
21617186,Brand New Studio D in City Center. 1 Min to Metro,157254390,道弘 TaoHung,,中山區,25.06447319257066,121.52703981416788,Entire home/apt,1513,1,22,2018-10-14,1.80,1,158
21617985,"近101世貿,豪華法式庭園風",43508743,Vencat,,信義區,25.028708656135297,121.56256204408936,Entire home/apt,5804,1,23,2018-11-13,1.90,8,322
21620485,西门町干净房源限时优惠/楼下7-11超市2分钟/西门诚品/国宾影城/免费WiFi/西门站步行2分钟,41736376,Sam,,萬華區,25.042498790151956,121.50591364433413,Entire home/apt,1914,1,59,2018-10-30,4.62,3,155
21621794,《大特價》獨立式單人雅房-近捷運站,23691863,台台,,萬華區,25.041138506143337,121.50464319754613,Private room,556,2,30,2018-11-09,2.46,28,152
21624052,善導寺捷運站｢2｣分鐘.1站到台北車站.獨立使用房源.可住2-4人.有電梯.流理台.鄰近阜杭豆漿,51539942,Lin,,中正區,25.044870592830804,121.52366945044199,Entire home/apt,1204,2,71,2018-11-07,5.50,10,186
21625156,My place!,17477279,Jack,,信義區,25.021349992489714,121.55704206128318,Entire home/apt,4229,3,1,2018-02-18,0.11,2,84
21626174,西門捷運步行五分鐘___電梯主題雙人房__獨立衛浴_全新裝潢_ 24小時入住,142343291,Cyrus,,萬華區,25.042617190495427,121.50425378268253,Entire home/apt,1389,1,36,2018-11-24,2.90,5,56
21626266,Xingyi信義區/緊臨後山埤捷運站/MRT藍線/飯店式獨立套房 /月租/24小時管理/wifi/,19216347,心誠,,南港區,25.04536896015599,121.58144727162507,Entire home/apt,1297,28,0,,,48,299
21627652,“老徐家”｡Room2,157353487,宏辉,,萬華區,25.033748276196256,121.50418301079837,Private room,1204,1,2,2018-10-31,0.18,4,86
21630556,市府日禾| Soleil apt: Cityhall MRT 5 min with 101 view,6287229,Eunice,,信義區,25.041897795258684,121.56974906215174,Entire home/apt,2346,1,94,2018-11-24,7.60,1,27
21636330,☆SUO頂級套房 ☆3MinsXimenMRT ☆西門町時尚房☆Free4G WifiEgg,28103867,Henry,,萬華區,25.042016388669477,121.50618121037209,Entire home/apt,2254,2,39,2018-11-12,3.21,18,147
21637618,台北西門､Ximending,55379170,Tony,,萬華區,25.047043719173182,121.5088914106783,Entire home/apt,1544,2,4,2018-02-03,0.34,18,337
21637730,Amazing 2 Bedroom 10min to Ximen MRT,157455037,Sam,,萬華區,25.0371921058469,121.50564900410454,Entire home/apt,1574,2,42,2018-11-12,3.32,4,140
21641356,❄5min walk to Ximen MRT inside shopping district,30591050,D&B,,萬華區,25.04323068839077,121.50370556545924,Entire home/apt,4631,4,15,2018-11-24,1.28,8,311
21644208,Brand New Flat 2 min to Guting MRT,157455037,Sam,,大安區,25.02567968062114,121.5240861772206,Entire home/apt,2748,3,27,2018-11-05,2.17,4,147
21644515,"Brand New 4Bedroom Apartment, Guting MRT",157455037,Sam,,大安區,25.025961907538605,121.52481893443058,Entire home/apt,2748,3,22,2018-10-29,1.78,4,161
21652522,雙人雅房/台北小巨蛋Taipai捷運站/走路6分鐘/可入住2人/ 環境單純,51549097,Adia,,松山區,25.04800273592809,121.5526887900398,Private room,895,1,28,2018-11-25,2.41,2,55
21657056,Ti-空中花園館-旅蛙世界 綠色叢林熊獨立電梯公寓Free pocket wifi(2-4),10328755,Tihouse,,萬華區,25.04223518095194,121.50647951627741,Entire home/apt,2377,2,17,2018-06-28,1.34,24,90
21667199,Shihlin Home士林厝-標準雙床房二(Twin),151601119,厝,,士林區,25.09113532624703,121.52272352153497,Private room,1204,1,3,2018-11-10,0.28,8,40
21667298,Shihlin Home士林厝-標準三人房二(Triple),151601119,厝,,士林區,25.089724550558458,121.52406875877385,Private room,1698,1,0,,,8,40
21667389,Shihlin Home士林厝-標準四人房二(Quad),151601119,厝,,士林區,25.08917143429857,121.52257957318433,Private room,2501,1,0,,,8,40
21667784,Shihlin Home士林厝-標準大床房二(Double),151601119,厝,,士林區,25.09093879608831,121.52431750304753,Private room,1204,1,8,2018-10-15,0.63,8,40
21668050,safe and comfortable independent suites,157720191,Eva,,松山區,25.058132874926372,121.55174377335003,Entire home/apt,2377,1,10,2018-08-27,0.80,1,0
21668858,Just romantic,157725352,Just,,北投區,25.111500476690477,121.5184427251029,Private room,988,1,7,2018-10-21,0.56,1,177
21669769,야가자 하우스 Yacaja Family House 忠孝復興/南京復興雙捷運 [一房兩廳一衛浴],49662667,熙哲,,中山區,25.048099047415903,121.54110619448073,Entire home/apt,2007,3,25,2018-11-21,2.01,1,115
21669867,"台北信義區101商圈,松山文創園區,誠品書局,5分鐘市府捷運站,信義計畫區,東區商圈,兒童用品齊全",54278110,Michael,,信義區,25.04271677656054,121.56321504117193,Entire home/apt,3056,2,57,2018-11-25,4.49,2,126
21670249,@即時優惠 台北Ximen MRT 3mini for 2~4人 乾淨/電梯大樓/廚房/陽台/洗衣機,24902689,Urban Suite,,萬華區,25.042524390828245,121.50491817175237,Entire home/apt,1297,2,29,2018-11-05,2.59,6,158
21671413,MRT台北車站#城景#簡約日系#3-4人房,124956838,Esther,,中正區,25.045788639504355,121.51652862578655,Private room,3211,2,1,2017-12-24,0.09,12,251
21674755,Female Only·Single Room 林森森林邊的兔兔窩,157774171,Lucy/Quinn,,中山區,25.053199593807932,121.52318077334543,Private room,741,1,53,2018-11-22,4.36,1,51
21685339,"Montessori family
Welcome family with children",69594892,Ivy,,大安區,25.029863488197172,121.5333381724788,Shared room,2007,3,3,2018-02-18,0.27,4,175
21686666,信義區捷運站旁走路低於1分鐘. en-suite in Xinyi district,3260284,Ian,,信義區,25.04288759214235,121.58083216238701,Entire home/apt,1111,1,27,2018-11-11,2.17,4,71
21687113,Little W House(16)fits4~8 NanJing FuXing MRT 5mins,75306621,Gary,,中山區,25.05561847232648,121.54280768741701,Entire home/apt,6607,1,0,,,16,359
21688136,氣質好居屋『一樓免爬梯』,61081895,Ray,,信義區,25.024428853074358,121.56472734776582,Private room,1389,1,49,2018-10-28,3.93,6,357
21692382,大安森林｡大安站一分鐘 交通極便利｡ very downtown,5786677,Cherie,,大安區,25.032579622530264,121.54133621338738,Entire home/apt,1513,4,3,2018-01-07,0.24,3,2
21697242,Long space#Taipei 西門町Ximen MRT#6-9人,140917365,K,,萬華區,25.043550275025545,121.50338755722159,Entire home/apt,4291,3,33,2018-11-23,2.94,3,233
21700999,한국어 ㅇㅋ 超赞房东 台北車站 Qsquare 京站時尚廣場 五鐵共構就在樓下 法拉利跑车家庭房,111279993,Uni,,中正區,25.047579638685885,121.51668549330748,Entire home/apt,1976,2,37,2018-11-24,2.96,10,303
21701353,GNstay公館棧￨205單人房￨近捷運古亭站 古亭商圈 師範大學 師大夜市,38134494,GNstay,,中正區,25.023791437089027,121.52393182081555,Private room,1111,5,0,,,58,0
21702810,信義凱悅/捷運藍線blue/MRT/健身房/夜市/電梯24小時Wi-Fi飯店月租套房,19216347,心誠,,信義區,25.04342912320918,121.58250239809013,Entire home/apt,1142,30,2,2018-08-01,0.18,48,302
